Year,State_Code,State_Abbr,County_Code,County_Name,Commodity_Code,Commodity_Name,Insurance_Plan,Stage_Code,Col_1,Col_2,Cause_Code,Cause_Name,Month_Code,Month_Name,Col_3,Policies_Earning_Premium,Policies_Indemnified,Net_Planted_Acres,Net_Endorsed_Acres,Liability,Total_Premium,Producer_Premium,Subsidy,State_Private_Subsidy,Additional_Subsidy,EFA_Premium_Discount,Net_Determined_Acres,Indemnity,Loss_Ratio
2021,12,FL,21,Collier                       ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,12,12,709.825,0,5360631.59,909351.51,401476.78,507874.73,0,0,0,714.525,4241008.53,4.66
2021,12,FL,23,Columbia                      ,41,Corn                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,29.09,0,9553,1863.5,1155,708.5,0,0,0,29.09,7845,4.21
2021,12,FL,23,Columbia                      ,41,Corn                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,2,2,571.69,0,313170,8902.5,1328,4861.5,0,2713,0,571.69,139593,15.68
2021,12,FL,23,Columbia                      ,41,Corn                          ,1,YP        ,A,UH,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,12.12,0,2488,870.5,539.5,331,0,0,0,12.12,1959.5,2.25
2021,12,FL,23,Columbia                      ,41,Corn                          ,1,YP        ,A,UH,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,12.12,0,2488,870.5,539.5,331,0,0,0,12.12,1959.5,2.25
2021,12,FL,23,Columbia                      ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,132,0,74486,6148,2767,3381,0,0,0,132,48674,7.92
2021,12,FL,23,Columbia                      ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,41.2,0,18611,1424,641,783,0,0,0,41.2,8114,5.7
2021,12,FL,23,Columbia                      ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,140,0,112815,13326,5997,7329,0,0,0,140,47930,3.6
2021,12,FL,23,Columbia                      ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,2,2,146.04,0,78027,15994,6558,9436,0,0,0,146.04,63929,4
2021,12,FL,23,Columbia                      ,9999,All Other Crops               ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,32,0,117548,10208,4593,5615,0,0,0,32,8932,0.88
2021,12,FL,27,De Soto                       ,76,Whole Farm Revenue Protection ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,0,0,1089389,93267,9326,83941,0,0,0,0,445482,4.78
2021,12,FL,29,Dixie                         ,9999,All Other Crops               ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,4,4,2107.1,0,2020837,164444,57222,96683,0,10539,0,2107.1,1317925,8.01
2021,12,FL,29,Dixie                         ,9999,All Other Crops               ,1,YP        ,A,UH,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,233.5,0,216545,17750,6110,10473,0,1167,0,233.5,216545,12.2
2021,12,FL,33,Escambia                      ,21,Cotton                        ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,1,JAN,2022,1,1,15.364,0,6022.6,611.4,250.6,360.8,0,0,0,15.364,1903,3.11
2021,12,FL,33,Escambia                      ,21,Cotton                        ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,68,0,29322,3093,1113,1980,0,0,0,68,4665,1.51
2021,12,FL,33,Escambia                      ,21,Cotton                        ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,30.728,0,12045.2,1222.8,501.2,721.6,0,0,0,30.728,3806,3.11
2021,12,FL,33,Escambia                      ,21,Cotton                        ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,11,NOV,2021,1,1,30.728,0,12045.2,1222.8,501.2,721.6,0,0,0,30.728,3806,3.11
2021,12,FL,33,Escambia                      ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,5,5,551.915,0,332747,39123.5,11660,27463.5,0,0,0,551.915,70515.5,1.8
2021,12,FL,33,Escambia                      ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,6,6,1548.3,0,1027012,143122,51958,89907,0,1257,0,1548.3,221039,1.54
2021,12,FL,33,Escambia                      ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,5,5,551.915,0,332747,39123.5,11660,27463.5,0,0,0,551.915,70515.5,1.8
2021,12,FL,33,Escambia                      ,41,Corn                          ,2,RP        ,A,R ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,3,3,175.3,0,60028,8742,2346,6396,0,0,0,101.3,3833,0.44
2021,12,FL,33,Escambia                      ,75,Peanuts                       ,1,YP        ,A,R ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,2,2,87.675,0,54490,1710,701,1009,0,0,0,117,11115,6.5
2021,12,FL,33,Escambia                      ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,3,3,244.77,0,133194,9409,2633,5552,0,1224,0,244.77,38302,4.07
2021,12,FL,33,Escambia                      ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,238.8,0,138608,6341,1269,5072,0,0,0,238.8,7034,1.11
2021,12,FL,33,Escambia                      ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,3,3,510.7,0,343928,16172,4482,10435,0,1255,0,510.7,50679,3.13
2021,12,FL,33,Escambia                      ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,3.15,0,2058.5,100,41,59,0,0,0,3.15,866.5,8.67
2021,12,FL,33,Escambia                      ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,8,8,1119.327,0,691082.6,38031.7,16297.3,21411.4,0,323,0,1279.832,240314.2,6.32
2021,12,FL,33,Escambia                      ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,3,3,76.086,0,48602.4,2626.8,796.1,1549.7,0,281,0,76.086,15502.5,5.9
2021,12,FL,33,Escambia                      ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,2,2,72.936,0,46543.9,2526.8,755.1,1490.7,0,281,0,72.936,14636,5.79
2021,12,FL,33,Escambia                      ,81,Soybeans                      ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,54.6,0,3516,165,0,165,0,0,0,54.6,3516,21.31
2021,12,FL,35,Flagler                       ,9999,All Other Crops               ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,2,FEB,2021,1,1,145.15,0,449534,22656.5,9289,13367.5,0,0,0,63.6,20509,0.91
2021,12,FL,35,Flagler                       ,9999,All Other Crops               ,90,APH       ,A,UH,31,Excess Moisture/Precipitation/Rain,2,FEB,2021,1,1,145.15,0,449534,22656.5,9289,13367.5,0,0,0,226.7,631886,27.89
2021,12,FL,35,Flagler                       ,9999,All Other Crops               ,90,APH       ,A,UH,31,Excess Moisture/Precipitation/Rain,4,APR,2021,2,2,73,0,199872,18844,8102,10742,0,0,0,73,179883,9.55
2021,12,FL,35,Flagler                       ,9999,All Other Crops               ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,254.5,0,157061.5,13869.5,7212.5,6657,0,0,0,235.9,27014,1.95
2021,12,FL,35,Flagler                       ,9999,All Other Crops               ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,92.5,0,57753.5,5079.5,2641.5,2438,0,0,0,111.1,15991,3.15
2021,12,FL,39,Gadsden                       ,21,Cotton                        ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,57.1,0,28178,4984,2242,2742,0,0,0,57.1,27943,5.61
2021,12,FL,39,Gadsden                       ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,407.9,0,152565,31348,12852,18496,0,0,0,407.9,63706,2.03
2021,12,FL,39,Gadsden                       ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,410,0,179597,21335,8747,12588,0,0,0,410,40030,1.88
2021,12,FL,39,Gadsden                       ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,118.2,0,41190,7291,3281,4010,0,0,0,118.2,8287,1.14
2021,12,FL,39,Gadsden                       ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,47.1,0,15889,2905,1307,1598,0,0,0,47.1,4908,1.69
2021,12,FL,39,Gadsden                       ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,62.77,0,13990,2821,1269,1552,0,0,0,62.77,8511,3.02
2021,12,FL,39,Gadsden                       ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,538,0,274794,31962,14383,17579,0,0,0,538,58747,1.84
2021,12,FL,39,Gadsden                       ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,43.15,0,10385,2458,1106,1352,0,0,0,43.15,6851,2.79
2021,12,FL,39,Gadsden                       ,75,Peanuts                       ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,102,0,31504,6666,2999,3667,0,0,0,102,18487,2.77
2021,12,FL,39,Gadsden                       ,86,Fresh Market Tomatoes         ,90,APH       ,A,4,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,75.44,0,493080,74048,30360,43688,0,0,0,75.44,347994,4.7
2021,12,FL,41,Gilchrist                     ,41,Corn                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,172,0,121302,4593,1883,2710,0,0,0,172,55602,12.11
2021,12,FL,41,Gilchrist                     ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,629.6,0,498301.4,59258.6,26367.4,32591.2,0,300,0,629.6,257534.6,4.35
2021,12,FL,41,Gilchrist                     ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,90,0,99924,8087,3639,4448,0,0,0,90,36779,4.55
2021,12,FL,41,Gilchrist                     ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,78,0,53488,7901,3555,4346,0,0,0,78,28476,3.6
2021,12,FL,41,Gilchrist                     ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,2,2,233.61,0,129296,9301,1732,7441,0,128,0,233.61,46984,5.05
2021,12,FL,41,Gilchrist                     ,229,Flue Cured Tobacco            ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,3,3,250,0,401203,50808,22864,27944,0,0,0,250,267043,5.26
2021,12,FL,43,Glades                        ,38,Sugarcane                     ,90,APH       ,A,PC,31,Excess Moisture/Precipitation/Rain,10,OCT,2020,1,1,368.8,0,189974,2665,879,1786,0,0,0,50.7,15185,5.7
2021,12,FL,47,Hamilton                      ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,422,0,188182,29594,13317,16277,0,0,0,422,64965,2.2
2021,12,FL,47,Hamilton                      ,75,Peanuts                       ,1,YP        ,A,UH,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,162.94,0,76330,13325,5996,7329,0,0,0,162.94,62476,4.69
2021,12,FL,47,Hamilton                      ,9999,All Other Crops               ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,17.45,0,71510,12079.5,4348.5,7731,0,0,0,17.45,7553.25,0.63
2021,12,FL,47,Hamilton                      ,9999,All Other Crops               ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,52.35,0,214530,36238.5,13045.5,23193,0,0,0,52.35,22659.75,0.63
2021,12,FL,49,Hardee                        ,83,Peppers                       ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,4,APR,2021,2,2,67.1,0,400868,96943,39746,57197,0,0,0,67.1,302043,3.12
2021,12,FL,49,Hardee                        ,83,Peppers                       ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,2,2,62.5,0,368408,102751,42280,60471,0,0,0,62.5,185212,1.8
2021,12,FL,49,Hardee                        ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,4,APR,2021,2,2,141.6,0,954770,162485,67079,95406,0,0,0,141.6,540893,3.33
2021,12,FL,49,Hardee                        ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,2,2,120.9,0,819906,87389,36291,51098,0,0,0,120.9,539293,6.17
2021,12,FL,51,Hendry                        ,76,Whole Farm Revenue Protection ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,0,0,134465,6992,1398,5594,0,0,0,0,78429,11.22
2021,12,FL,51,Hendry                        ,76,Whole Farm Revenue Protection ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,2,2,0,0,5354467.8,481118.4,96223.2,384895.2,0,0,0,0,320409.6,0.67
2021,12,FL,51,Hendry                        ,83,Peppers                       ,50,DO        ,A,1,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,1,1,19.8,0,116226,27615,11322,16293,0,0,0,19.8,75385,2.73
2021,12,FL,51,Hendry                        ,83,Peppers                       ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,52,0,352144,60698,27314,33384,0,0,0,52,324625,5.35
2021,12,FL,51,Hendry                        ,83,Peppers                       ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,10,OCT,2020,1,1,4.6,0,31151,8860,3987,4873,0,0,0,4.6,28561,3.22
2021,12,FL,51,Hendry                        ,83,Peppers                       ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,3,3,173.2,0,1093715,296524,128373,168151,0,0,0,173.2,571867,1.93
2021,12,FL,51,Hendry                        ,83,Peppers                       ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,12,DEC,2020,1,1,19.4,0,131377,31137,14012,17125,0,0,0,19.4,114293,3.67
2021,12,FL,51,Hendry                        ,86,Fresh Market Tomatoes         ,50,DO        ,A,1,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,1,1,6.9,0,53247,9833,4425,5408,0,0,0,6.9,25313,2.57
2021,12,FL,51,Hendry                        ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,2,FEB,2021,1,1,29.4,0,226880,43386,19524,23862,0,0,0,29.4,208003,4.79
2021,12,FL,51,Hendry                        ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,3,MAR,2021,1,1,144.23,0,890476,136278,49060,87218,0,0,0,144.4,185307,1.36
2021,12,FL,51,Hendry                        ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,4,APR,2021,6,6,164.81,0,1271839.05,248296.15,107905.25,140390.9,0,0,0,164.81,1147102.75,4.62
2021,12,FL,51,Hendry                        ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,10,OCT,2020,9,9,268,0,2068158,354980,156393,198587,0,0,0,268,1705600,4.8
2021,12,FL,51,Hendry                        ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,7,7,137.6,0,1061860,212784,92925,119859,0,0,0,137.6,967914,4.55
2021,12,FL,51,Hendry                        ,86,Fresh Market Tomatoes         ,50,DO        ,A,P ,31,Excess Moisture/Precipitation/Rain,10,OCT,2020,1,1,21.8,0,168231,20439,9198,11241,0,0,0,21.8,146539,7.17
2021,12,FL,53,Hernando                      ,9999,All Other Crops               ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,0,0,70175,4842,2179,2663,0,0,0,0,27836,5.75
2021,12,FL,55,Highlands                     ,84,Potatoes                      ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,27.3,0,91441.35,11408.25,5133.8,6274.45,0,0,0,31.01,19841.5,1.74
2021,12,FL,55,Highlands                     ,84,Potatoes                      ,90,APH       ,A,UH,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,27.3,0,91441.35,11408.25,5133.8,6274.45,0,0,0,23.59,71115.8,6.23
2021,12,FL,57,Hillsborough                  ,83,Peppers                       ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,4,APR,2021,12,12,329.875,0,2170160.25,644627.5,280359.25,364268.25,0,0,0,334.735,1895258.25,2.94
2021,12,FL,57,Hillsborough                  ,83,Peppers                       ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,1,1,52,0,352144,86832,39075,47757,0,0,0,52,335406,3.86
2021,12,FL,57,Hillsborough                  ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,8,AUG,2020,1,1,59.8,0,430739,39504,16197,23307,0,0,0,59.9,90533,2.29
2021,12,FL,57,Hillsborough                  ,154,Strawberries                  ,22,PRH-P     ,A,H ,31,Excess Moisture/Precipitation/Rain,2,FEB,2021,1,1,55.09,0,491563,37123,13364,23759,0,0,0,55.09,469028,12.63
2021,12,FL,59,Holmes                        ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,5,5,653.4,0,220976,89072,36344,52553,0,175,0,653.4,214504,2.41
2021,12,FL,59,Holmes                        ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,6,6,365.12,0,191839,58259.5,18955.5,39304,0,0,0,365.12,82401.5,1.41
2021,12,FL,59,Holmes                        ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,2,2,257.5,0,140721,43226.5,13046.5,29802,0,378,0,257.5,50349.5,1.16
2021,12,FL,59,Holmes                        ,21,Cotton                        ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,3,3,451.4,0,138756,43886,10280,33606,0,0,0,451.4,174704,3.98
2021,12,FL,59,Holmes                        ,21,Cotton                        ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,2,2,123.76,0,42411,19674,8065,11609,0,0,0,123.76,41988,2.13
2021,12,FL,59,Holmes                        ,21,Cotton                        ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,78.5,0,25904,12690,5580,6980,0,130,0,78.5,34742,2.74
2021,12,FL,59,Holmes                        ,41,Corn                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,1,1,13.2,0,2903.4,973.2,438,535.2,0,0,0,13.2,2278.8,2.34
2021,12,FL,59,Holmes                        ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,2,2,212.4,0,43602,15802,6479,9323,0,0,0,212.4,45557,2.88
2021,12,FL,59,Holmes                        ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,4,4,299.567,0,65978.5,23380.4,9710.1,13654.9,0,15.4,0,463.072,79138.8,3.38
2021,12,FL,59,Holmes                        ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,32.746,0,6505.1,2881.9,1297.1,1584.8,0,0,0,32.746,3508.4,1.22
2021,12,FL,59,Holmes                        ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,47.21,0,13457,4557,1868,2689,0,0,0,47.21,14658,3.22
2021,12,FL,59,Holmes                        ,41,Corn                          ,2,RP        ,A,R ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,3,3,267.665,0,65956,18133,7773,10360,0,0,0,171.7,6497,0.36
2021,12,FL,59,Holmes                        ,41,Corn                          ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,7.25,0,1701,663,298,365,0,0,0,14.5,3946,5.95
2021,12,FL,59,Holmes                        ,41,Corn                          ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,63.76,0,23885.5,2839,1476.5,1362.5,0,0,0,127.52,43483,15.32
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,2,RP        ,A,R ,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,5,5,398.69,0,145521,43660,18486,25174,0,0,0,446.25,42394,0.97
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,7,0,2675,850,382,468,0,0,0,7,1984,2.33
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,2,2,30.0385,0,8125.7,1972.45,804.65,1132.45,0,35.35,0,30.0385,5506,2.79
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,6,6,805.9,0,383304.3333,110488,49346,60967,0,175,0,868.3,348209,3.15
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,34,0,15799,5447,2832,2615,0,0,0,34,12727,2.34
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,5,5,231.8785,0,134275.7,30798.45,12654.65,18108.45,0,35.35,0,231.8785,47814,1.55
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,1,YP        ,A,UH,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,14.63,0,10308,1864,969,895,0,0,0,14.63,9688,5.2
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,1,YP        ,A,UH,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,9,0,5526,1323,595,728,0,0,0,9,5468,4.13
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,55,0,18570,5734,2352,3382,0,0,0,55,15301,2.67
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,5,5,602.15,0,229028,70632,30361.5,40270.5,0,0,0,643.15,122044,1.73
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,15,15,1185.955,0,550495,166409.5,73583,92826.5,0,0,0,1495.12,530297,3.19
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,4,4,293.11,0,147880,35917,16163,19754,0,0,0,293.11,85099,2.37
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,1,YP        ,A,NR,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,2,0,77.05,0,38296.83333,10783,4852.5,5930.5,0,0,0,20.3,0,0
2021,12,FL,59,Holmes                        ,75,Peanuts                       ,1,YP        ,A,R ,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,2,2,77.05,0,38296.83333,10783,4852.5,5930.5,0,0,0,165,15675,1.45
2021,12,FL,59,Holmes                        ,81,Soybeans                      ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,314.66,0,63829,21845,8956,12889,0,0,0,314.66,34382,1.57
2021,12,FL,59,Holmes                        ,81,Soybeans                      ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,2,2,128.085,0,29266.5,9378.5,3132,6246.5,0,0,0,147.685,9333,1
2021,12,FL,59,Holmes                        ,81,Soybeans                      ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,108.485,0,25466.5,7926,2536.5,5389.5,0,0,0,108.485,3562,0.45
2021,12,FL,59,Holmes                        ,81,Soybeans                      ,2,RP        ,A,R ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,2,2,83.685,0,18902,6415,2378.5,4036.5,0,0,0,123,4194,0.65
2021,12,FL,59,Holmes                        ,81,Soybeans                      ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,42.085,0,7663,3565.5,1462,2103.5,0,0,0,84.17,11289,3.17
2021,12,FL,59,Holmes                        ,81,Soybeans                      ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,12.12,0,2178.4,1140,406.8,672.6,0,60.6,0,12.12,2246.8,1.97
2021,12,FL,59,Holmes                        ,86,Fresh Market Tomatoes         ,90,APH       ,A,4,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,5,0,16145,14516,5952,8564,0,0,0,5,10621,0.73
2021,12,FL,61,Indian River                  ,76,Whole Farm Revenue Protection ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,6,JUN,2020,1,1,0,0,1274225,208417,60441,147976,0,0,0,0,142203,0.68
2021,12,FL,61,Indian River                  ,211,All Other Citrus Trees        ,40,TDO       ,A,1,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,3,3,1861.875,0,26067,587,193,394,0,0,0,1861.875,16162,27.53
2021,12,FL,63,Jackson                       ,11,Wheat                         ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,3,MAR,2021,1,1,85.88,0,10839,3997,2479,1518,0,0,0,85.88,5849,1.46
2021,12,FL,63,Jackson                       ,11,Wheat                         ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,2,FEB,2021,1,1,223.86,0,34190,9749,3998,5751,0,0,0,223.86,23378,2.4
2021,12,FL,63,Jackson                       ,11,Wheat                         ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,1,1,88.5,0,7747,4446,2000,2446,0,0,0,88.5,5675,1.28
2021,12,FL,63,Jackson                       ,16,Oats                          ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,1,JAN,2021,1,1,47,0,4961,691,311,380,0,0,0,47,3045,4.41
2021,12,FL,63,Jackson                       ,21,Cotton                        ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,57.43,0,22716,8987.5,3555.5,5302.5,0,129.5,0,57.43,28624.5,3.18
